Order No,Order Date,Line No,Ship To Address No,Item Code,Order Qty,Quantity Shipped
534570,1/26/2019,3,1255574,1041106,1,1
534570,1/26/2019,4,1255574,1041105,1,1
534571,1/26/2019,1,1255587,1038323,2,2
534571,1/26/2019,2,1255587,1040774,2,2
534571,1/26/2019,3,1255587,10135359,1,1
534571,1/26/2019,4,1255587,1041105,1,1
534571,1/26/2019,5,1255587,1041107,1,1
534572,1/26/2019,1,1264969,1038323,2,2
534572,1/26/2019,2,1264969,1038324,1,1
534572,1/26/2019,3,1264969,1040774,3,3
534573,1/26/2019,1,1265739,1040765,1,1
534573,1/26/2019,2,1265739,10135359,1,1
534573,1/26/2019,3,1265739,1041106,1,1
534574,1/26/2019,1,1265546,1040765,2,2
534574,1/26/2019,2,1265546,10135138,1,1
534574,1/26/2019,3,1265546,1041106,3,3
534574,1/26/2019,4,1265546,1041105,2,2
534574,1/26/2019,5,1265546,10131275,2,2
534575,1/26/2019,1,1265795,1038323,1,1
534575,1/26/2019,2,1265795,10135359,1,1
534575,1/26/2019,3,1265795,1041106,2,2
534575,1/26/2019,4,1265795,1041108,1,1
534576,1/26/2019,1,1332862,1040774,2,2
534576,1/26/2019,2,1332862,10135138,1,1
534576,1/26/2019,3,1332862,1041106,1,1
534577,1/26/2019,1,1353248,1038324,1,1
534577,1/26/2019,2,1353248,1040765,2,2
534577,1/26/2019,3,1353248,1040774,2,2
534577,1/26/2019,4,1353248,1040776,1,1
534577,1/26/2019,5,1353248,10131275,1,1
534578,1/26/2019,1,1352961,1040765,1,1
534578,1/26/2019,2,1352961,1040774,1,1
534578,1/26/2019,3,1352961,1041105,1,1
534579,1/26/2019,1,1346502,1039305,1,1
534579,1/26/2019,2,1346502,1040776,1,1
534579,1/26/2019,3,1346502,10135138,1,1
534579,1/26/2019,4,1346502,1041108,1,1
534579,1/26/2019,5,1346502,1041107,1,1
534580,1/26/2019,1,1475698,1038323,1,1
534581,1/26/2019,1,1347640,1040776,1,1
534581,1/26/2019,2,1347640,1041106,1,1
534581,1/26/2019,3,1347640,1041105,1,1
534582,1/26/2019,1,1353166,1038323,1,1
534582,1/26/2019,2,1353166,1041106,1,1
534582,1/26/2019,3,1353166,1041105,1,1
534583,1/26/2019,1,1353114,1041108,1,1
534584,1/26/2019,1,1353098,1039308,1,1
534585,1/26/2019,1,1475699,1040765,1,1
534585,1/26/2019,2,1475699,1040774,1,1
534586,1/26/2019,1,1476276,10135138,1,1
534587,1/26/2019,1,1554503,1040765,2,2
534587,1/26/2019,2,1554503,1041106,2,2
534587,1/26/2019,3,1554503,10131275,1,1
534588,1/26/2019,1,1498107,10135359,1,1
534588,1/26/2019,2,1498107,1041108,1,1
534589,1/26/2019,1,1522864,10135132,1,1
534589,1/26/2019,2,1522864,1038323,1,1
534589,1/26/2019,3,1522864,1041106,1,1
534590,1/26/2019,1,1751452,10135131,1,1
534590,1/26/2019,2,1751452,1039308,1,1
534590,1/26/2019,3,1751452,10135132,1,1
534590,1/26/2019,4,1751452,1038324,1,1
534590,1/26/2019,5,1751452,10135138,1,1
534590,1/26/2019,6,1751452,1041106,2,2
534590,1/26/2019,7,1751452,1041108,1,1
534590,1/26/2019,8,1751452,1041105,1,1
534590,1/26/2019,9,1751452,1041107,1,1
534590,1/26/2019,10,1751452,10131275,2,2
534591,1/26/2019,1,1475700,1040774,1,1
534592,1/26/2019,1,1476759,1038324,1,1
534592,1/26/2019,2,1476759,1041106,1,1
534593,1/26/2019,1,1554575,1039305,1,1
534593,1/26/2019,2,1554575,1039308,1,1
534593,1/26/2019,3,1554575,1038324,1,1
534593,1/26/2019,4,1554575,1040765,1,1
534593,1/26/2019,5,1554575,1040774,2,2
534593,1/26/2019,6,1554575,1040776,1,1
534593,1/26/2019,7,1554575,1041106,1,1
534593,1/26/2019,8,1554575,1041105,1,1
534593,1/26/2019,9,1554575,10131275,1,1
534594,1/26/2019,1,1634362,1041106,1,1
534595,1/26/2019,1,43824513,1038324,1,1
534595,1/26/2019,2,43824513,10131275,1,1
534596,1/26/2019,1,1779624,1039308,1,1
534596,1/26/2019,2,1779624,1040765,2,2
534596,1/26/2019,3,1779624,1040776,1,1
534596,1/26/2019,4,1779624,10135138,1,1
534596,1/26/2019,5,1779624,1041106,2,2
534596,1/26/2019,6,1779624,1041108,1,1
534596,1/26/2019,7,1779624,1041105,1,1
534597,1/26/2019,1,1680038,1040774,1,1
534598,1/26/2019,1,1673777,10135138,1,1
534598,1/26/2019,2,1673777,10135359,1,1
534598,1/26/2019,3,1673777,1041108,1,1
534599,1/26/2019,1,1785351,1040765,1,1
534599,1/26/2019,2,1785351,1040774,1,1
534600,1/26/2019,1,1735855,1038324,1,1
534600,1/26/2019,2,1735855,1041106,1,1
534601,1/26/2019,1,1876925,1040765,1,1
534601,1/26/2019,2,1876925,1040774,1,1
534602,1/26/2019,1,1673780,1038323,1,1
534602,1/26/2019,2,1673780,1040765,1,1
534602,1/26/2019,3,1673780,1041106,1,1
534602,1/26/2019,4,1673780,1041108,1,1
534602,1/26/2019,5,1673780,1041107,1,1
534603,1/26/2019,1,1665298,1040765,1,1
534604,1/26/2019,1,1832989,1040765,2,2
534604,1/26/2019,2,1832989,1040774,1,1
534604,1/26/2019,3,1832989,1040776,1,1
534604,1/26/2019,4,1832989,10135138,1,1
534604,1/26/2019,5,1832989,1041106,1,1
534604,1/26/2019,6,1832989,10131275,1,1
534605,1/26/2019,1,1673779,1038323,1,1
534606,1/26/2019,1,1876932,1038324,1,1
534606,1/26/2019,2,1876932,1041108,1,1
534606,1/26/2019,3,1876932,1041107,1,1
534607,1/26/2019,1,1751158,1038323,1,1
534607,1/26/2019,2,1751158,1040776,1,1
534607,1/26/2019,3,1751158,1041105,1,1
534608,1/26/2019,1,1779500,1038323,1,1
534609,1/26/2019,1,1832940,1040765,1,1
534610,1/26/2019,1,1751465,1040765,1,1
534611,1/26/2019,1,1857928,1040774,1,1
534612,1/26/2019,1,1779066,1040765,1,1
534613,1/26/2019,1,2075206,1040765,1,1
534613,1/26/2019,2,2075206,1041105,1,1
534614,1/26/2019,1,1953469,1039305,1,1
534614,1/26/2019,2,1953469,10135131,1,1
534614,1/26/2019,3,1953469,1038323,1,1
534614,1/26/2019,4,1953469,1040765,2,2
534614,1/26/2019,5,1953469,1040774,1,1
534614,1/26/2019,6,1953469,1040776,1,1
534614,1/26/2019,7,1953469,1041105,1,1
534615,1/26/2019,1,1832979,1038323,1,1
534615,1/26/2019,2,1832979,1040765,1,1
534616,1/26/2019,1,1953390,1038324,1,1
534617,1/26/2019,1,1850370,1040765,1,1
534618,1/26/2019,1,1953431,1038323,1,1
534618,1/26/2019,2,1953431,1040765,2,2
534618,1/26/2019,3,1953431,1040774,1,1
534618,1/26/2019,4,1953431,10135138,1,1
534619,1/26/2019,1,2075088,1038323,1,1
534619,1/26/2019,2,2075088,1040765,1,1
534620,1/26/2019,1,1876883,10135131,1,1
534621,1/26/2019,1,2075217,1041108,1,1
534622,1/26/2019,1,1857843,10135132,1,1
534622,1/26/2019,2,1857843,1040765,1,1
534623,1/26/2019,1,1858597,10135138,1,1
534624,1/26/2019,1,2073758,1039305,1,1
534624,1/26/2019,2,2073758,10135131,1,1
534624,1/26/2019,3,2073758,1041108,1,1
534624,1/26/2019,4,2073758,1041105,1,1
534625,1/26/2019,1,2073719,10135138,1,1
534625,1/26/2019,2,2073719,1041106,1,1
534625,1/26/2019,3,2073719,1041108,1,1
534626,1/26/2019,1,2060237,1040765,2,2
534626,1/26/2019,2,2060237,1040774,1,1
534626,1/26/2019,3,2060237,1041106,2,2
534626,1/26/2019,4,2060237,1041105,1,1
534627,1/26/2019,1,2169497,1038324,1,1
534628,1/26/2019,1,2246063,1038323,1,1
534628,1/26/2019,2,2246063,1038324,1,1
534628,1/26/2019,3,2246063,1040774,1,1
534628,1/26/2019,4,2246063,1041106,1,1
534629,1/26/2019,1,2057651,1040774,1,1
534629,1/26/2019,2,2057651,1041106,1,1
534629,1/26/2019,3,2057651,1041108,1,1
534630,1/26/2019,1,2079338,1041105,1,1
534631,1/26/2019,1,2169538,10135131,1,1
534632,1/26/2019,1,2169531,10135131,1,1
534632,1/26/2019,2,2169531,10135138,1,1
534632,1/26/2019,3,2169531,1041107,1,1
534633,1/26/2019,1,2247540,1040774,1,1
534634,1/26/2019,1,2073773,1040765,1,1
534635,1/26/2019,1,2205150,1039308,1,1
534635,1/26/2019,2,2205150,10135132,1,1
534636,1/26/2019,1,2060310,1040765,1,1
534636,1/26/2019,2,2060310,1041108,1,1
534637,1/26/2019,1,2247547,1041105,1,1
534638,1/26/2019,1,2073796,10135138,1,1
534638,1/26/2019,2,2073796,1041106,1,1
534639,1/26/2019,1,2166331,1038323,1,1
534639,1/26/2019,2,2166331,1040774,1,1
534639,1/26/2019,3,2166331,10135359,1,1
534639,1/26/2019,4,2166331,1041106,1,1
534639,1/26/2019,5,2166331,1041107,1,1
534640,1/26/2019,1,2247537,1041106,1,1
534641,1/26/2019,1,2205146,1038323,1,1
534642,1/26/2019,1,2169530,1038323,1,1
534643,1/26/2019,1,2017221,1040774,1,1
534643,1/26/2019,2,2017221,1041106,1,1
534644,1/26/2019,1,2246064,1040765,2,2
534644,1/26/2019,2,2246064,10135138,1,1
534644,1/26/2019,3,2246064,10135359,1,1
534644,1/26/2019,4,2246064,1041106,2,2
534645,1/26/2019,1,2247545,10135359,1,1
534646,1/26/2019,1,2094778,1038324,1,1
534647,1/26/2019,1,2246049,1040765,1,1
534648,1/26/2019,1,2247543,1038323,1,1
534648,1/26/2019,2,2247543,1040774,1,1
534648,1/26/2019,3,2247543,1041105,1,1
534649,1/26/2019,1,2247538,1040765,1,1
534649,1/26/2019,2,2247538,1041108,1,1
534650,1/26/2019,1,2246047,1038323,1,1
534650,1/26/2019,2,2246047,1038324,1,1
534650,1/26/2019,3,2246047,1040765,1,1
534650,1/26/2019,4,2246047,1041106,2,2
534650,1/26/2019,5,2246047,1041105,1,1
534651,1/26/2019,1,2252860,1040765,1,1
534651,1/26/2019,2,2252860,10135359,1,1
534652,1/26/2019,1,2251769,1041106,1,1
534653,1/26/2019,1,2246066,1038323,1,1
534654,1/26/2019,1,2247541,1038323,1,1
534654,1/26/2019,2,2247541,1038324,1,1
534654,1/26/2019,3,2247541,10135138,1,1
534655,1/26/2019,1,2252887,10135132,1,1
534655,1/26/2019,2,2252887,1040776,1,1
534655,1/26/2019,3,2252887,1041106,2,2
534655,1/26/2019,4,2252887,1041105,1,1
534656,1/26/2019,1,2246068,1040765,1,1
534657,1/26/2019,1,2247546,1038324,1,1
534657,1/26/2019,2,2247546,1041106,1,1
534657,1/26/2019,3,2247546,1041108,1,1
534658,1/26/2019,1,2250089,1040765,1,1
534658,1/26/2019,2,2250089,1041106,1,1
534659,1/26/2019,1,2250091,1040765,3,3
534659,1/26/2019,2,2250091,1040774,1,1
534659,1/26/2019,3,2250091,10135359,1,1
534659,1/26/2019,4,2250091,1041106,1,1
534660,1/26/2019,1,2251768,10135131,1,1
534661,1/26/2019,1,2247544,10135131,1,1
534662,1/26/2019,1,2252857,1041106,1,1
534663,1/26/2019,1,2252869,10135138,1,1
534663,1/26/2019,2,2252869,1041107,1,1
534664,1/26/2019,1,2252864,1041106,1,1
534665,1/26/2019,1,2264627,1041105,1,1
534666,1/26/2019,1,2250090,1041108,1,1
534667,1/26/2019,1,2269726,1040765,1,1
534667,1/26/2019,2,2269726,1040774,1,1
534667,1/26/2019,3,2269726,1040776,1,1
534667,1/26/2019,4,2269726,1041106,1,1
534667,1/26/2019,5,2269726,1041108,1,1
534668,1/26/2019,1,2270060,1040774,1,1
534668,1/26/2019,2,2270060,1040776,1,1
534668,1/26/2019,3,2270060,10135359,1,1
534669,1/26/2019,1,2270058,1038324,1,1
534670,1/26/2019,1,43824070,1040774,1,1
534670,1/26/2019,2,43824070,1041106,1,1
534671,1/26/2019,1,2269728,10135132,1,1
534671,1/26/2019,2,2269728,1040765,1,1
534671,1/26/2019,3,2269728,1040774,1,1
534671,1/26/2019,4,2269728,10135359,1,1
534672,1/26/2019,1,43823852,1041105,1,1
534673,1/26/2019,1,2269695,1040774,1,1
534673,1/26/2019,2,2269695,1041106,1,1
534674,1/26/2019,1,2037004,1039308,1,1
534674,1/26/2019,2,2037004,1040765,1,1
534674,1/26/2019,3,2037004,1040774,1,1
534674,1/26/2019,4,2037004,10135138,1,1
534674,1/26/2019,5,2037004,10135359,1,1
534674,1/26/2019,6,2037004,1041105,1,1
534675,1/26/2019,1,43823567,1040774,1,1
534676,1/26/2019,1,43824468,10135131,1,1
534677,1/26/2019,1,2269721,1040776,1,1
534677,1/26/2019,2,2269721,10135138,1,1
534677,1/26/2019,3,2269721,1041106,1,1
534678,1/26/2019,1,43823571,1038324,1,1
534678,1/26/2019,2,43823571,1040765,1,1
534678,1/26/2019,3,43823571,1041105,1,1
534679,1/26/2019,1,2270059,1040765,1,1
534680,1/26/2019,1,43823738,10135131,1,1
534680,1/26/2019,2,43823738,1040765,1,1
534680,1/26/2019,3,43823738,10135138,1,1
534680,1/26/2019,4,43823738,10131275,1,1
534681,1/26/2019,1,43823597,1039305,1,1
534681,1/26/2019,2,43823597,10135131,1,1
534681,1/26/2019,3,43823597,1039308,1,1
534682,1/26/2019,1,43824030,1040765,3,3
534682,1/26/2019,2,43824030,1041108,1,1
534683,1/26/2019,1,43823994,1039305,1,1
534684,1/26/2019,1,2270063,1040774,1,1
534684,1/26/2019,2,2270063,1041105,1,1
534685,1/26/2019,1,43824108,10135132,1,1
534685,1/26/2019,2,43824108,1040765,1,1
534685,1/26/2019,3,43824108,1041106,1,1
534686,1/26/2019,1,43824168,1038323,1,1
534686,1/26/2019,2,43824168,1040774,1,1
534687,1/26/2019,1,43824170,10135132,1,1
534687,1/26/2019,2,43824170,1040774,1,1
534688,1/26/2019,1,43823599,1041106,1,1
534689,1/26/2019,1,43824515,1041106,1,1
534690,1/26/2019,1,43824519,1040765,1,1
534690,1/26/2019,2,43824519,10135359,1,1
534690,1/26/2019,3,43824519,1041106,1,1
534691,1/26/2019,1,43823589,1038323,1,1
534692,1/26/2019,1,43825036,1039305,1,1
534692,1/26/2019,2,43825036,1039308,1,1
534693,1/26/2019,1,1255588,1039305,1,1
534693,1/26/2019,2,1255588,10135359,1,1
534693,1/26/2019,3,1255588,1041106,1,1
534694,1/26/2019,1,1353112,1040765,1,1
534694,1/26/2019,2,1353112,1041106,1,1
534695,1/26/2019,1,1442304,1040765,1,1
534696,1/26/2019,1,1442207,1040774,1,1
534697,1/26/2019,1,1476247,10135359,1,1
534697,1/26/2019,2,1476247,1041105,1,1
534698,1/26/2019,1,1604097,1040774,1,1
534698,1/26/2019,2,1604097,10135359,1,1
534698,1/26/2019,3,1604097,1041106,1,1
534699,1/26/2019,1,1551061,1040765,1,1
534699,1/26/2019,2,1551061,1041107,1,1
534700,1/26/2019,1,1544032,1041108,1,1
534701,1/26/2019,1,1876882,1038324,1,1
534702,1/26/2019,1,1700677,10135132,1,1
534702,1/26/2019,2,1700677,1040765,1,1
534702,1/26/2019,3,1700677,1040774,1,1
534702,1/26/2019,4,1700677,1041106,1,1
534702,1/26/2019,5,1700677,1041108,1,1
534703,1/26/2019,1,1653134,1041105,1,1
534704,1/26/2019,1,1605165,10135359,1,1
534705,1/26/2019,1,1727417,1041106,1,1
534706,1/26/2019,1,1653099,1038324,1,1
534706,1/26/2019,2,1653099,10135138,1,1
534706,1/26/2019,3,1653099,1041105,1,1
534707,1/26/2019,1,1843928,1040776,1,1
534708,1/26/2019,1,1680037,1039305,1,1
534708,1/26/2019,2,1680037,1041105,1,1
534708,1/26/2019,3,1680037,1041107,1,1
534709,1/26/2019,1,1781684,1040765,1,1
534709,1/26/2019,2,1781684,1040774,1,1
534709,1/26/2019,3,1781684,1040776,1,1
534709,1/26/2019,4,1781684,1041107,1,1
534710,1/26/2019,1,1700308,1040765,1,1
534711,1/26/2019,1,1781738,1040776,1,1
534711,1/26/2019,2,1781738,10135138,1,1
534711,1/26/2019,3,1781738,1041106,1,1
534712,1/26/2019,1,1876890,1040765,1,1
534712,1/26/2019,2,1876890,10135359,1,1
534713,1/26/2019,1,1857833,10135132,1,1
534713,1/26/2019,2,1857833,1038324,1,1
534713,1/26/2019,3,1857833,1040765,1,1
534713,1/26/2019,4,1857833,1040774,1,1
534714,1/26/2019,1,1876884,1040765,1,1
534714,1/26/2019,2,1876884,1041108,1,1
534715,1/26/2019,1,1889874,1040765,1,1
534715,1/26/2019,2,1889874,1040774,1,1
534716,1/26/2019,1,1996063,1040776,1,1
534716,1/26/2019,2,1996063,1041107,1,1
534717,1/26/2019,1,1953384,1040765,1,1
534718,1/26/2019,1,2027378,1039305,1,1
534718,1/26/2019,2,2027378,1038324,1,1
534719,1/26/2019,1,2028255,1040765,1,1
534720,1/26/2019,1,2027427,1038323,1,1
534720,1/26/2019,2,2027427,1038324,1,1
534720,1/26/2019,3,2027427,1041107,1,1
534721,1/26/2019,1,2169508,10135131,1,1
534721,1/26/2019,2,2169508,1040765,1,1
534721,1/26/2019,3,2169508,1041108,1,1
534722,1/26/2019,1,2244992,1040765,2,2
534722,1/26/2019,2,2244992,10135138,1,1
534722,1/26/2019,3,2244992,1041106,1,1
534723,1/26/2019,1,2027434,1040774,1,1
534724,1/26/2019,1,2017226,1040765,1,1
534724,1/26/2019,2,2017226,1041106,1,1
534725,1/26/2019,1,2017228,10135132,1,1
534725,1/26/2019,2,2017228,1038323,1,1
534725,1/26/2019,3,2017228,1041108,1,1
534726,1/26/2019,1,2017225,10135131,1,1
534726,1/26/2019,2,2017225,10135132,1,1
534726,1/26/2019,3,2017225,1040765,1,1
534726,1/26/2019,4,2017225,1040774,1,1
534726,1/26/2019,5,2017225,1040776,1,1
534726,1/26/2019,6,2017225,1041108,1,1
534727,1/26/2019,1,2016297,1041108,1,1
534727,1/26/2019,2,2016297,1041105,1,1
534728,1/26/2019,1,2017466,1040765,1,1
534728,1/26/2019,2,2017466,1040776,1,1
534728,1/26/2019,3,2017466,10135359,1,1
534728,1/26/2019,4,2017466,1041106,1,1
534729,1/26/2019,1,2015638,1040765,1,1
534730,1/26/2019,1,1255160,1040765,1,1
534730,1/26/2019,2,1255160,1040774,1,1
534730,1/26/2019,3,1255160,1040776,1,1
534730,1/26/2019,4,1255160,10135359,1,1
534731,1/26/2019,1,43823701,1040774,1,1
534732,1/26/2019,1,1255213,1039308,1,1
534732,1/26/2019,2,1255213,1041106,1,1
534732,1/26/2019,3,1255213,1041108,1,1
534733,1/26/2019,1,1255215,1038323,1,1
534733,1/26/2019,2,1255215,1041106,1,1
534733,1/26/2019,3,1255215,1041105,1,1
534733,1/26/2019,4,1255215,1041107,1,1
534734,1/26/2019,1,1255212,1041106,1,1
534735,1/26/2019,1,1265382,1039305,1,1
534735,1/26/2019,2,1265382,1040765,1,1
534735,1/26/2019,3,1265382,1040774,1,1
534735,1/26/2019,4,1265382,1041106,1,1
534736,1/26/2019,1,1255214,1038323,1,1
534736,1/26/2019,2,1255214,1040765,1,1
534736,1/26/2019,3,1255214,1040774,1,1
534736,1/26/2019,4,1255214,1040776,1,1
534736,1/26/2019,5,1255214,10135138,1,1
534736,1/26/2019,6,1255214,1041106,1,1
534736,1/26/2019,7,1255214,1041105,1,1
534737,1/26/2019,1,1255211,1038323,1,1
534737,1/26/2019,2,1255211,1041105,1,1
534738,1/26/2019,1,43823640,1038323,1,1
534738,1/26/2019,2,43823640,1040765,1,1
534738,1/26/2019,3,43823640,1040774,1,1
534738,1/26/2019,4,43823640,1041106,1,1
534739,1/26/2019,1,43824542,10098739,2,2
534739,1/26/2019,2,43824542,1033341,1,1
534739,1/26/2019,3,43824542,1029071,2,2
534739,1/26/2019,4,43824542,1040765,3,3
534740,1/26/2019,1,43824540,10098739,2,2
534741,1/26/2019,1,43824546,1040765,1,1
534742,1/26/2019,1,43824540,1040774,1,1
534742,1/26/2019,2,43824540,1041105,1,1
534742,1/26/2019,3,43824540,1041107,1,1
534743,1/26/2019,1,43824502,110441,2,2
534744,1/26/2019,1,43824506,10098739,1,1
534744,1/26/2019,2,43824506,110441,2,2
534745,1/26/2019,1,43824504,10098739,1,1
534745,1/26/2019,2,43824504,1029070,1,1
534746,1/26/2019,1,43824536,110441,1,1
534747,1/26/2019,1,43824538,1040827,1,1
534747,1/26/2019,2,43824538,110441,1,1
534748,1/26/2019,1,43824502,1040765,1,1
534748,1/26/2019,2,43824502,10135138,1,1
534748,1/26/2019,3,43824502,10135359,1,1
534749,1/26/2019,1,43824506,1038323,2,2
534749,1/26/2019,2,43824506,1041105,1,1
534750,1/26/2019,1,43824504,10135131,1,1
534750,1/26/2019,2,43824504,1038323,1,1
534750,1/26/2019,3,43824504,1040765,1,1
534750,1/26/2019,4,43824504,1040774,1,1
534750,1/26/2019,5,43824504,1041106,1,1
534751,1/26/2019,1,43824536,10135138,1,1
534751,1/26/2019,2,43824536,1041108,1,1
534752,1/26/2019,1,43824538,10135359,1,1
534752,1/26/2019,2,43824538,1041105,1,1
534753,1/26/2019,1,1255585,10098739,5,5
534753,1/26/2019,2,1255585,110441,1,1
534753,1/26/2019,3,1255585,10137993,1,1
534754,1/26/2019,1,43824110,1038323,1,1
534754,1/26/2019,2,43824110,1040774,1,1
534755,1/26/2019,1,1255585,10098739,2,2
534756,1/26/2019,1,43824254,1040765,1,1
534756,1/26/2019,2,43824254,1040774,1,1
534757,1/26/2019,1,43824265,1041106,1,1
534757,1/26/2019,2,43824265,10131275,1,1
534758,1/26/2019,2,43824263,1038323,1,1
534759,1/26/2019,1,43824256,1040765,1,1
534759,1/26/2019,2,43824256,1040774,1,1
534760,1/26/2019,1,43824269,1040765,1,1
534761,1/26/2019,1,43824271,10135131,1,1
534762,1/26/2019,1,43824263,10106230,1,1
534763,1/26/2019,1,43824271,1040726,1,1
534764,1/26/2019,1,43823887,10098739,6,6
534764,1/26/2019,2,43823887,110441,2,2
534765,1/26/2019,1,43823887,1038323,2,2
534765,1/26/2019,2,43823887,1038324,1,1
534765,1/26/2019,3,43823887,1040765,1,1
534765,1/26/2019,4,43823887,1040774,1,1
534765,1/26/2019,5,43823887,10135138,1,1
534765,1/26/2019,6,43823887,1041107,1,1
534783,1/26/2019,1,2203715,1029069,8,8
534783,1/26/2019,2,2203715,1029070,4,4
534783,1/26/2019,3,2203715,1029071,6,6
534783,1/26/2019,4,2203715,1033341,6,6
534783,1/26/2019,5,2203715,1040827,9,9
534783,1/26/2019,6,2203715,10106111,28,28
534783,1/26/2019,7,2203715,10137990,31,31
534783,1/26/2019,9,2203715,10137993,38,38
534783,1/26/2019,10,2203715,1040725,6,6
534783,1/26/2019,14,2203715,10098739,264,264
534783,1/26/2019,15,2203715,110441,91,91
534783,1/26/2019,16,2203715,10137992,51,51
534783,1/26/2019,17,2203715,10137996,35,35
534784,1/26/2019,1,2203715,1041106,76,76
534784,1/26/2019,2,2203715,1040774,54,54
534784,1/26/2019,3,2203715,1040765,118,118
534784,1/26/2019,4,2203715,1041105,41,41
534784,1/26/2019,5,2203715,1041108,47,47
534784,1/26/2019,6,2203715,1040776,12,12
534784,1/26/2019,7,2203715,1041107,24,24
534784,1/26/2019,8,2203715,1038323,1,1
534784,1/26/2019,9,2203715,1038324,2,2
534784,1/26/2019,11,2203715,10135139,33,33
534784,1/26/2019,12,2203715,10135140,21,21
534784,1/26/2019,13,2203715,10135138,21,21
534784,1/26/2019,14,2203715,10135131,34,34
534785,1/26/2019,1,2203715,10135132,23,23
534785,1/26/2019,2,2203715,10135359,23,23
534785,1/26/2019,3,2203715,1039822,6,6
534785,1/26/2019,4,2203715,1039823,5,5
534785,1/26/2019,5,2203715,10135358,25,25
534785,1/26/2019,7,2203715,10135771,95,95
534785,1/26/2019,8,2203715,10133703,25,25
534786,1/26/2019,1,2203449,1033341,1,1
534786,1/26/2019,2,2203449,1040827,2,2
534786,1/26/2019,3,2203449,10106111,10,10
534786,1/26/2019,4,2203449,10137990,30,30
534786,1/26/2019,6,2203449,10137993,10,10
534786,1/26/2019,7,2203449,1040725,3,3
534786,1/26/2019,8,2203449,1040726,2,2
534786,1/26/2019,10,2203449,10098739,270,270
534786,1/26/2019,11,2203449,110441,12,12
534786,1/26/2019,12,2203449,1041106,21,21
534786,1/26/2019,13,2203449,1040774,11,11
534786,1/26/2019,14,2203449,1040765,33,33
534786,1/26/2019,15,2203449,10137992,19,19
534787,1/26/2019,1,2203449,1041105,7,7
534787,1/26/2019,2,2203449,1041108,6,6
534787,1/26/2019,3,2203449,1040776,12,12
534787,1/26/2019,4,2203449,1041107,3,3
534787,1/26/2019,5,2203449,1038323,4,4
534787,1/26/2019,6,2203449,1038324,3,3
534787,1/26/2019,7,2203449,10135139,8,8
534787,1/26/2019,8,2203449,10135140,2,2
534787,1/26/2019,9,2203449,10135138,1,1
534787,1/26/2019,10,2203449,10135131,4,4
534787,1/26/2019,11,2203449,10135132,5,5
534787,1/26/2019,12,2203449,10135359,3,3
534788,1/26/2019,1,43823856,1029069,2,2
